Date & Time,Content,User,Location
2022-05-07 14:51:38,b'Marketing Samurai will become the ultimate marketing team in crypto\n#RBXS #RBXSamurai\n\xf0\x9f\x8f\xb5\xf0\x9f\x8f\xb5\xf0\x9f\x8f\xb5\nhttps://t.co/0wloZLmiI4\xe2\x80\xa6 https://t.co/MlgaVwYFn5',b'Touraj_samurai',b''
2022-05-07 14:51:38,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @khachane_ujwala @Lalaram69467809 @Dnyanes09323541  Let\xe2\x80\x99s get lucky friend!!!!',b'Lalaram69467809',"b'Vancouver, British Columbia '"
2022-05-07 14:51:38,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @Venkate01796997 @Chandra88309314 @bharty_kumari Go get this',b'Mohamed15901695',b''
2022-05-07 14:51:38,b'@FayavaNft thanks fayava \xf0\x9f\x92\x95',b'Miho_NFT',b''
2022-05-07 14:51:38,b'@mazestreetart Check out @buckbucknft hot NFT software already built + alpha group https://t.co/XQ1cZtCMH6',b'BuckHuskar',b''
2022-05-07 14:51:38,b'@KingHasbulla1 @Nibblersnft @BNBCHAIN \xf0\x9f\x9a\xa8@BuyMainStreet\xf0\x9f\x9a\xa8\nMints of TokenIDs #2058-#2069 will be entered into a lottery\xe2\x80\xa6 https://t.co/x4jEFq6mBe',b'rapsheetrecords',b'worldwide '
2022-05-07 14:51:38,"b'@PlaySkateX @PitsOffPercs I wish this project success sir, and they become one of the best nft, I am enthusiastic t\xe2\x80\xa6 https://t.co/ntxwGxGn3H'",b'wahyuudz07',"b'Banyumas, Indonesia'"
2022-05-07 14:51:37,"b""@VodkaToken @AIBCsummit Thank you very much. It's really respectable that there's a team that's talking about a goo\xe2\x80\xa6 https://t.co/bTIoM4GncN""",b'LabonPramanik',b''
2022-05-07 14:51:37,b'@Sharkanator1026 @nanoverseHQ @GT3NFT @veezyvangogh @Yuri_ramen @reicannon @kekwin7 @EnmakeX @sadnessdoesNFTs\xe2\x80\xa6 https://t.co/OwXR6m5FSB',b'qwasquestion',b''
2022-05-07 14:51:37,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @GhanshyamDesa13 @MaulikG80595454 @KateriyaSneha i wantt thiss TOT',b'vijayak75510805',b''
2022-05-07 14:51:37,b'@Kuroki_NFT @GotchaGatchaNFT @PenGeA_yt @MomoKoboi @nft_eth_addict I want both \xf0\x9f\x98\x84',b'BreeeTweet',b''
2022-05-07 14:51:37,"b""I'm discussing \xe2\x80\x9cFilm Financing and Distribution in the #Film3 World\xe2\x80\x9d with @ArabianCamels, @SherryMPhoto, and NFT.FI\xe2\x80\xa6 https://t.co/k4mH44Y3Dz""",b'farrahcarbonell',b'The Metaverse'
2022-05-07 14:51:36,b'@tundra_v1 My Naked Eyeball as requested by Tundra V1\n#NFT $Luna\n\nhttps://t.co/y7BKFLkVYF',b'poemsforcheeto',b'The Moon'
2022-05-07 14:51:36,b'@SIC_NFT Nice @Safelaunch1 @GalacticGoonsio @trondaoreserve',b'HabibiKaran',b''
2022-05-07 14:51:35,"b""@acoman90 @HGESOL Most people mostly don't look at NFT price in Fiat. Maybe for some pricier nfts but not for the cheaper ones.""",b'crypto_batti',b''
2022-05-07 14:51:35,"b'@MEXC_Global @launchblockcom I have participated in following the guidelines and rules of this Airdrop, I hope that\xe2\x80\xa6 https://t.co/XoEd7Ez5xW'",b'Rosiana789',"b'South Sulawesi, Indonesia'"
2022-05-07 14:51:35,b'@Tafnacx_NFT_art Awesome! I have proposal! Lets talk! \xf0\x9f\x9a\x80\xf0\x9f\x91\x80',b'PayasoSinGracia',"b'Miami, FL'"
2022-05-07 14:51:35,b'Chiki Ghost #61 looks to the future!\n\n#NFTs #NFTCommunity #NFTCollection #NFTGiveaway #NFTcollectibles #NFT #nftart\xe2\x80\xa6 https://t.co/YFHTNEBfvE',b'ChikiGhostNFT',"b'Bali, Indonesia'"
2022-05-07 14:51:34,b'@asian_mint @thenftislandsio @__y1ena @wukairen @wuzhigongwuyua1 @ilovejaychou1 @YHC077 pick me',b'TKH_NFT',b''
2022-05-07 14:51:34,"b'@ElladaArt So welcome, my dear friend\xf0\x9f\x91\x93\xe2\x9d\xa4\xef\xb8\x8f'",b'WeirdOne_NFT',b'Europe'
2022-05-07 14:51:34,"b'@mikeyface Can\xe2\x80\x99t even wipe your ass with them. TP 1, NFT\xe2\x80\x99s 0'",b'HawleyDixon',b''
2022-05-07 14:51:34,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft real gd feelings about this project @AktarNajren @RemysStanforda\xe2\x80\xa6 https://t.co/4z7Qn1qBc7',b'rewr9669',b''
2022-05-07 14:51:33,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @gupta_nishin @Neelesha4 @Arvindp66898983 Love it',b'Anjumar85402864',b''
2022-05-07 14:51:33,b'RUN AND GET PAID IN BSV \xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\xf0\x9f\x8f\x81\n\xf0\x9f\x8e\xae\xf0\x9f\xa4\x91https://t.co/rqpiqZLqit - #PLAYTOEARN GAME \n\xf0\x9f\x91\x89Handle: @runonbsv\n\xf0\x9f\xa4\x99 FIRST IN GAME #NFT D\xe2\x80\xa6 https://t.co/nCntGFrovw',b'1nkeeYT',b'Field of Goats'
2022-05-07 14:51:33,"b""@Straverse_M2E This is the best project I've ever seen. Don't miss it.\n@Bikrom001\n@bijoy377\n@Siya_Siya_99\n@Mirajjsr\xe2\x80\xa6 https://t.co/RkMCbe8cv1""",b'jahid3336',"b'Chittagong, Bangladesh'"
2022-05-07 14:51:33,"b'If you ask me, these examples are exactly what makes an NFT project rise and shine in the long run.\n\nhttps://t.co/MQFJkmUHRN'",b'block6_tech',b'Crypto #Metaverse'
2022-05-07 14:51:33,"b'-The Invasion team thanks you all for 15,000 unique invaders! Our journey is just beginning. Join us now and help u\xe2\x80\xa6 https://t.co/Sen1AZ3W5J'",b'theinvasion_nft',b''
2022-05-07 14:51:33,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft whitelisted people are the lucky ones soon @ggaobrie @asjkib\xe2\x80\xa6 https://t.co/KOanYJlOCv',b'hillsunny111',b''
2022-05-07 14:51:32,"b'New Release of an NFT Gallery Feature From Link in Bio Tool ""aboutme"" Fulfills NFT Collectors\' Desire to Display Th\xe2\x80\xa6 https://t.co/guxukDjmJ6'",b'utiq',b'NYC'
2022-05-07 14:51:31,"b'In my opinion, next to a strong community of backers behind a project, the latter mentioned aspect is growing to be\xe2\x80\xa6 https://t.co/DknssTo0AC'",b'block6_tech',b'Crypto #Metaverse'
2022-05-07 14:51:31,"b'@cagyjan1 @staratlas @nyanheroes @AuroryProject @SynergyLandGame Super fire \xf0\x9f\x94\xa5projects like @play_evio, A Frictionle\xe2\x80\xa6 https://t.co/cV5YEZAtJh'",b'GoldenApes',b'United States'
2022-05-07 14:51:30,"b'@mia_nft_girl Skunky NumSkulls!!! This #nft project is brand new and is run solely by the artist himself, the Jolly\xe2\x80\xa6 https://t.co/iiSIFaQeNW'",b'SkunkyNumSkulls',b''
2022-05-07 14:51:30,b'@Kuroki_NFT @GotchaGatchaNFT @DaveRusty1 @send_broke @BTCbabygirluwu  !pray',b'litquidity9',b''
2022-05-07 14:51:30,"b""@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft If I'm lucky, I'll definitely hold this item @robinsongrache2\xe2\x80\xa6 https://t.co/71g09YNMso""",b'BScattergoodv',b''
2022-05-07 14:51:30,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Oh my god @rr9594500 @MariedCrystal @WalterE75098349 @reings2702 @holegvy .',b'KyleWinslow10',b''
2022-05-07 14:51:30,b'Thankful for everyone who entered our first giveaway! @CarSoCute_NFT we got so much more to do and try out. \xf0\x9f\x9a\x97 !beep\xe2\x80\xa6 https://t.co/t5mJDgJNGn',b'pboi_eth',b'MNL'
2022-05-07 14:51:29,"b'@MELANIATRUMP Guarantee there\xe2\x80\x99s a grift involved.\n\nWill you be buying your own NFT again or no, Melania?'",b'ArtieVandelay1',b''
2022-05-07 14:51:29,b'@reneziv @Lost_Dogs_NFT Done wish me win',b'gmol_ayobigwin',b''
2022-05-07 14:51:29,b'@CatFrensBSC \xf0\x9f\x9a\xa8@BuyMainStreet\xf0\x9f\x9a\xa8\nMints of TokenIDs #2058-#2069 will be entered into a lottery for #MoneyMonkeys #1204!\xe2\x80\xa6 https://t.co/bgAaUNK63P',b'rapsheetrecords',b'worldwide '
2022-05-07 14:51:29,b'@AmechainNFT @ame_pay What is the price of mint?\n   0.01 ETH\n   How many NFT mints can 1 wallet hold?\n   5 pieces\xe2\x80\xa6 https://t.co/hqYPz16Syh',b'CelalKaya07',b'Nazar etme bural\xc4\xb1y\xc4\xb1m'
2022-05-07 14:51:29,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @khachane_ujwala @Raj80207166 @VishnuA05453353 Would love to win this one',b'hashimris',b''
2022-05-07 14:51:28,"b""@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft I'm very interested in this project and can't wait to be selected\xe2\x80\xa6 https://t.co/6ebW9AOPW0""",b'hill_amun',b''
2022-05-07 14:51:27,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Wish I could win a spot @AnjelHiras @shortcherrine52\xe2\x80\xa6 https://t.co/i5GvOEJe9R',b'CgtLai',b''
2022-05-07 14:51:27,b'Drop your NFT below \xf0\x9f\x91\x87\xf0\x9f\x91\x87',b'NFTMechaEN',b''
2022-05-07 14:51:27,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @SerajahmadK @NamdevShingank1 @Pankajs54034174 I hope this dream comes true',b'sureshkaviraga',"b'Meerut, India'"
2022-05-07 14:51:27,b'@Mutant_Mal The @BoozeBears has a very high chance of being better sooooooo come join us. P.S they have their own b\xe2\x80\xa6 https://t.co/DtKXsio8aR',b'BenPhel46982295',b''
2022-05-07 14:51:27,b'@Amino_nft @ahindler1 Same',b'knox_trades',b'The Blockchain'
2022-05-07 14:51:27,b'Check out my NFT listing on OpenSea! https://t.co/naOARg9zvn @opensea\xe3\x82\x88\xe3\x82\x8a',b'paytarounft',b'\xe5\x9c\xb0\xe4\xb8\x8b\xe7\xb5\xb5\xe5\xb8\xab\xe7\xa0\x94\xe7\xa9\xb6\xe4\xbc\x9a in japan'
2022-05-07 14:51:26,b'@_PolkadotIndia @hack2skill NFT is minted and sold as a way for sellers to earn investment returns then how can it be illegal?',b'Sonam_435',"b'Melbourne, Australia'"
2022-05-07 14:51:26,b'@the_x2y2 @AlphaGangX @Magdale68934267 @Kosekai_NFT @BerteraAlex because he is marrying a lovely girl',b'AngelaW50724624',b''
2022-05-07 14:51:25,b'Unknown bought Page for 0.083\xce\x9e ($222.23) #NFT  https://t.co/CQVMlsG4u8',b'muratpakbot',b''
2022-05-07 14:51:25,b'Unknown bought Page for 0.08\xce\x9e ($214.20) #NFT  https://t.co/CQVMlsG4u8',b'muratpakbot',b''
2022-05-07 14:51:25,b'Unknown bought Page for 0.0829\xce\x9e ($221.96) #NFT  https://t.co/CQVMlsG4u8',b'muratpakbot',b''
2022-05-07 14:51:25,b'Wanna see something sweet?\nYou can reach my nfts from the link in my profile. \n#nftart #NFTartist #NFTCollection\xe2\x80\xa6 https://t.co/LNoaKFMQEW',b'_CUTEHAMSTER_',b''
2022-05-07 14:51:25,b'@RealCryptorich It definitely @inverseprotcol a hidden gem with wonderful utilities and roadmap. APY of 400000%  pa\xe2\x80\xa6 https://t.co/a0hoYrXDfo',b'AhujaKamat',b''
2022-05-07 14:51:24,b'@NFTsKings can someone help me to sell my NFT?',b'naufalrizwan3',b'India'
2022-05-07 14:51:24,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @ShahidA97414208 @Vinodgi32417527 @Surya24527739 AWESOME!!!',b'gupta_nishin',"b'Salalah, Oman'"
2022-05-07 14:51:24,"b""BirthdayGift from S (@niugtdeseybuinv) \xe2\x9c\xa8\n\nThis character's name is Kyomu-Kyomu-kun.\nKyomu means void, and he evolve\xe2\x80\xa6 https://t.co/KMhOaNRRXO""",b'nakayone3000',b'tokyo'
2022-05-07 14:51:23,b'@stevewilldoit Ima join my buddies on raiding you! @SpaceRiders_NFT is a must \xf0\x9f\x94\xa5\n#RidersRaid #RidersBreakTwitter\xe2\x80\xa6 https://t.co/tM2r6nNuK4',b'davnunez2',b''
2022-05-07 14:51:23,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @DhruvSh43858546 @AliSoidur @Drdeepakkumar81 Good project!!!',b'ChetanP69478325',"b'Woodside, CA '"
2022-05-07 14:51:23,"b""@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft All is but let us at tapering off, I'd like to tell you how willin\xe2\x80\xa6 https://t.co/ocOYiAmz6i""",b'JohanMorkal',b''
2022-05-07 14:51:23,b'@reneziv @Lost_Dogs_NFT Done',b'maswertesinae',b'\xe2\x98\x81\xef\xb8\x8f; Costa Leona'
2022-05-07 14:51:23,"b""@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Don't take things too seriously @murvdj @GKennytag @WesRhea2 @RossCardiel @ToplKin .""",b'GjJgkl',b''
2022-05-07 14:51:22,b'@cryptoquantum19 @lochnessy_nft @heyitstitooo @jpegjohnNFT @CyrisRigor @IsekaiMeta thank you bro !! i appreciate the compliment',b'Kumowaii',b''
2022-05-07 14:51:22,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft whitelisted people are the lucky ones soon @register_noah\xe2\x80\xa6 https://t.co/e2tJ6ZzNx0',b'SBvjki',b''
2022-05-07 14:51:22,b'@nanoverseHQ @GT3NFT @veezyvangogh @Yuri_ramen @reicannon @kekwin7 @EnmakeX @sadnessdoesNFTs @JuJulikesnfts\xe2\x80\xa6 https://t.co/flTh6QYa5x',b'Sharkanator1026',b'Bozoville '
2022-05-07 14:51:22,b'@mr_werewolf_art @naehrstff_nft @Anna_MariaNFT @_r0yart @themysticnft @orwanifar @BenjaminBitcoin Beautiful artwork!',b'mag_distraction',"b'Houston, TX'"
2022-05-07 14:51:22,"b""@1goonrich @dogsofelon Don't miss this 100X altcoin gem.\nP2E game\nOwn an NFt\nEligible for play2win\n\n#doetoken\xe2\x80\xa6 https://t.co/90ZYIg3IL7""",b'sandycrypto19',b''
2022-05-07 14:51:21,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @khachane_ujwala @Lalaram69467809 @Dnyanes09323541  Let\xe2\x80\x99s get lucky friend!!!!',b'AnilSin59409872',b'Australia '
2022-05-07 14:51:21,b'@reneziv @Lost_Dogs_NFT Done wml',b'gmol_ayobigwin',b''
2022-05-07 14:51:21,b'@AsSeenOn_NFT @thetrip Aw shit lmao nicely done man gotta love that \xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbd\xf0\x9f\x92\xb5 hell of a deal',b'digital_samarai',"b'Edmonton, Alberta'"
2022-05-07 14:51:21,b'We just funded the Algo / $MNTS LP on Tinyman!\n\nSwap for $MNTS to upgrade your NFT now!\n\nSwap for $MNTS to buy an N\xe2\x80\xa6 https://t.co/ejWVpXPO0w',b'themantisfarm',b''
2022-05-07 14:51:20,"b""@JuliusCrypto @BlackstarXXI @griffds d/bitcoin, the literal first NFT is a non-art token and it's an NFT.\n\nMost ass\xe2\x80\xa6 https://t.co/eTj5QyIqZD""",b'ChainLeftist',b''
2022-05-07 14:51:20,b'@Johan83Johan @Skyzox Yes watch out',b'hellrond_nft',b'Hellrond Kingdom\xf0\x9f\x94\xa5'
2022-05-07 14:51:19,b'@420Whoo @relayxio @HonkBurgundy @FinlandSv @CocodrilosdeMTZ They are on https://t.co/DmdDyne1la and I a happy owne\xe2\x80\xa6 https://t.co/Y62sUgDDDH',b'efebles24',b'Cuba'
2022-05-07 14:51:19,"b""Hey guys\xf0\x9f\x98\x8d\n\nAdmantium  Research Newsletter magazine is out now\xf0\x9f\x9a\x80\n\nCheck it out here: https://t.co/P8QJNxz23N\n\nDon't f\xe2\x80\xa6 https://t.co/VfKk8gwejo""",b'AdmantiumCrypto',b''
2022-05-07 14:51:19,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @khachane_ujwala @Raj80207166 @VishnuA05453353 Would love to win this one',b'SATENDRASHEORA5',b'Jakarta '
2022-05-07 14:51:18,b'@Kuroki_NFT @GotchaGatchaNFT Done @Nuru99915465  @FaizBolaji @Adebayo97555371',b'Muhamme12808210',b'$$$$$$'
2022-05-07 14:51:18,b'@HaniyaVassily Best NFT project with software already built &amp; alpha group @buckbucknft https://t.co/3TthPe8PXp',b'BuckHuskar',b''
2022-05-07 14:51:18,"b'@betty_nft Food: Guisados tacos, Stout Burger, (v) Hot Tongue Pizza\nArt: LACMA, The Broad, and general architecture\xe2\x80\xa6 https://t.co/lGWw7u67xJ'",b'realpersonben',b'Los Angeles'
2022-05-07 14:51:17,b'@itstylersays \xf0\x9f\x98\xa2 get well soon king',b'Quinoa_NFT',b'DYOR'
2022-05-07 14:51:17,b'@Gina52939786 @angeles_nft Done thanks \xf0\x9f\xa4\x970xA094f122fa68306086bC8f7CA3aB996316E3091c',b'jewprimel',b''
2022-05-07 14:51:17,"b""\xe2\x9b\xa9\xef\xb8\x8f \xe2\x80\x9cIf you need inspiration, don't do it.\xe2\x80\x9d\n\xe2\x80\x94 Elon Musk\n\n\xf0\x9f\x94\xa5 Check out this SPOOKY \xf0\x9f\x91\x87 on @opensea\xe2\x80\xa6 https://t.co/3mfV5Qz0v6""",b'SpookyDude1111',"b'Polygon, NFTCommunity & Web 3'"
2022-05-07 14:51:17,"b'The #Tezos4tezos event will be ending soon, so:\nAnybody that collects 3 editions (single or combined), will be incl\xe2\x80\xa6 https://t.co/ixYo8Eeccu'",b'worldofshiro',b''
2022-05-07 14:51:17,b'Gutter Clone #11105 has been purchased by NotRafsHotWallet for 0.15 ETH #GutterCatGang #NFT #OpenSea https://t.co/v3IkFVr79h',b'GutterBot',b''
2022-05-07 14:51:17,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft The best project of the year, not to be missed @ThomadtM\xe2\x80\xa6 https://t.co/PK9F9fHKpX'",b'SunnyHi91388616',b''
2022-05-07 14:51:16,b'@TacoTribeNFTs @OkCat_NFT @Ayomide62984171 @Ayomide96051689 @e631340b504f4d5 @butterfly2 @agbeke1234\xe2\x80\xa6 https://t.co/mr1UUsZNl6',b'4nybeast4',b''
2022-05-07 14:51:16,b'@nftartist1988 You too!! \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0',b'Dazhe_nft',"b'Fantasy World, Dazhe'"
2022-05-07 14:51:15,b'I\xe2\x80\x99m listening to NFT community space and doing some random stuffs on Twitter and my Samsung phone said \xe2\x80\x9cTwitter is\xe2\x80\xa6 https://t.co/uhsBRjHKQj',b'UceeJustice',"b'unknown, Nigeria'"
2022-05-07 14:51:15,"b""@ebrom_green I totally understand \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nWhere do you live  if it's not too indiscreet.  it's great to come across turtles on your way""",b'NotDolls_nft',b''
2022-05-07 14:51:15,b'@reneziv @Lost_Dogs_NFT Done',b'gmol_ayobigwin',b''
2022-05-07 14:51:15,b'@CPGclub GM paddle pop \xf0\x9f\x8e\x88',b'nft_woof',b''
2022-05-07 14:51:15,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @RellaAdinaraya1 @Ganesh96533263 @Neelesha4 lucky\xef\xbc\x81\xef\xbc\x81\xef\xbc\x81',b'Prashan07054827',b''
2022-05-07 14:51:15,b'@laurapovalui @remarkable_bee @HouseofFirst @Afs2407 @MrPinkNFT @diamondoll_nft @jvn_xyz @asylee_lee @K11Musea\xe2\x80\xa6 https://t.co/212gEgrzX2',b'Lukefloortova',b''
2022-05-07 14:51:14,"b'\xe2\x80\x9cPEACE\xe2\x80\x9d\n.\nMy #nftart participating in #tezos4tezos \n93/100, 0.35 #tezos each\nWill burn the remains on May 8th\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xe2\x80\xa6 https://t.co/RGPiQ10den'",b'svofshahr',b''
2022-05-07 14:51:14,b'Drop your #NFT \xf0\x9f\x91\xbd new artists\xf0\x9f\x92\xa5\xf0\x9f\x9a\x80',b'bluebloodynft',b''
2022-05-07 14:51:14,b'@StackingSol @Suteki_NFT @MagicEden Done sir https://t.co/KrjX2ASGpC',b'eaizel_exe',b'Myanmar'
2022-05-07 14:51:14,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Each want to go on the road, it has to choose the direction.\xe2\x80\xa6 https://t.co/5olCuB19U8'",b'xkhlkn',b''
2022-05-07 14:51:14,b'@MobiusStripTF This is totally true. NFT require a lot of dedication. I really hope you are well! Be alright! \xe2\x9c\x8a Fuckles',b'turkeythebird01',b'Planet Mars'
2022-05-07 14:51:13,b'@ArtificIntelNFT @KarafuruNFT @AICGiveaways @__y1ena @wukairen @wuzhigongwuyua1 @ilovejaychou1 @YHC077 pick me',b'TKH_NFT',b''
2022-05-07 14:51:13,b'@BannyBruno @GGP_NFT hoping and praying to win \xf0\x9f\xa5\xba\xe2\x9d\xa4',b'ladynamra',b'where the sun rises \xe2\x98\x80'
2022-05-07 14:51:12,b'@ShibInform Buy a food truck and run around giving out free Tacos... https://t.co/Vohf5N8Bzn',b'DD_NFT',b''
2022-05-07 14:51:12,"b'@CasssavaNetwork launched a free mint event. Join this event to win the #AfriMyth #NFT, which is vital in #Cassava\xe2\x80\xa6 https://t.co/Qkm6BW2PI7'",b'Tumen110',b'java'
2022-05-07 14:51:12,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Who will get the WL for this project? wait and see @pokk59832\xe2\x80\xa6 https://t.co/yuwJxkzqZq',b'RamiroKowalews2',b''
2022-05-07 14:51:12,b'@Thugkobenft @HYPEBEAST @KarafuruNFT @atmos_tokyo @SapujagatAndi @rafazulia @zion_nft @RyanGiovanniW @__wwinnie\xe2\x80\xa6 https://t.co/ARf27QguN8',b'Ariados_NFT',b''
2022-05-07 14:51:11,"b'@nuynft Skunky NumSkulls!!! This #nft project is brand new and is run solely by the artist himself, the Jolly NumSk\xe2\x80\xa6 https://t.co/vvk1o2UxMq'",b'SkunkyNumSkulls',b''
2022-05-07 14:51:11,"b'@CPGclub If I transfer the required NFT after registering, will my registration still be valid?'",b'wuchuren123',b''
2022-05-07 14:51:11,b'@fetjury didn\xe2\x80\x99t NFT own the suede DLR line?',b'bmbmbmgeorge',b''
2022-05-07 14:51:10,b'@crypto_bearr @normies_nft Normies https://t.co/fg2lJklEOr',b'b1gwinscitycx',b''
2022-05-07 14:51:10,b'@Rachidviki @eirik_the @xena_nft_art @Hakim22Abdul @AmontuMontu Yeahhhhhh ! \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/WVyYolPwVG',b'DaM_1en',b''
2022-05-07 14:51:10,b'@nft_arina Strong',b'Alexandra_Saula',b'\xf0\x9f\x8c\x8a'
2022-05-07 14:51:10,"b'@Green_Beli REAL NFT TREE WHITELIST EVENT\n2,500 WL SLOTS TO MINT OUR VERY FIRST 5,000 REAL NFT TREES\n\xe2\x9c\x85Join at:\xe2\x80\xa6 https://t.co/fEvllmrX5D'",b'chris_thomas92',"b'Melbourne, Victoria'"
2022-05-07 14:51:10,b'Collection Number is : Killer Punk #2\n\nMatic Wallet : 0x3Ae1C80c1ba3a198baA00b04E47f3006e553E3f1\n\nHere is on sale n\xe2\x80\xa6 https://t.co/RhbQaS9Gw6',b'killerpunksnft1',b'Metaverse'
2022-05-07 14:51:09,b'@CryptGem @Glassiesnft Great \xf0\x9f\x94\xa5',b'artibra_nft',b''
2022-05-07 14:51:09,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @s_parksh @narani_ne @NafeesK98523980 good luck for you all!!!!!',b'DevrajM61577038',"b'West Midlands, England '"
2022-05-07 14:51:09,b'NEW ROBOTO!!\nROBOTO TOYS LIGHTNING CAVE\xe2\x9a\xa1\xef\xb8\x8f\xe2\x9a\xa1\xef\xb8\x8f\n4 common 1 rare \nDrop 08.05.2022 (08:00PM GMT+7)\n.\nROBOTO TOYS :\xe2\x80\xa6 https://t.co/6VTvIp1eni',b'SPACE_RACE_NFT',b'NONTHABURI THAILAND'
2022-05-07 14:51:09,b'The goal of @BrokoliNetwork  #Metaverse is to encourage individuals to go green while they explore all that #Web3 h\xe2\x80\xa6 https://t.co/3wB3Q32Oux',b'VictorMoses0001',b''
2022-05-07 14:51:09,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Friends we have the strongest project there must be progress and h\xe2\x80\xa6 https://t.co/hfKmkJtDXl',b'JJabki',b''
2022-05-07 14:51:08,b'@Kuroki_NFT @GotchaGatchaNFT hope to get one\n\xe2\x80\x8b\n@panyanwen2\n \n@xiaopanNFT\n \n@MYSELF63705168',b'jiecaoing',b''
2022-05-07 14:51:08,b'Check out my NFT listing on OpenSea! https://t.co/hJTldz8zZ9 via @opensea\n#nfts #nftleaguee #nftartist #nftartwork\xe2\x80\xa6 https://t.co/Ygr0aEaEHO',b'DucatelDimitri',b'France'
2022-05-07 14:51:08,b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft Lets go guys!! this project is the best there is! @StoreyBert\xe2\x80\xa6 https://t.co/ikW2xT43Lc',b'MorgenAdonel',b''
2022-05-07 14:51:08,"b""@SeekTiger I like this project very much. I wish more friends can participate in it. Let's fly to the moon with thi\xe2\x80\xa6 https://t.co/Br5tk4ldQm""",b'gylyqq',b''
2022-05-07 14:51:08,b'@cryptoworld202 Since I heard $FLOOR got listed on @MEXC_Global it struck my attention and I heard it is going to b\xe2\x80\xa6 https://t.co/ZjCJEK8ZFl',b'Metacodee',b''
2022-05-07 14:51:07,b'@smurfeta_arty @jf_nft Congratulations \xf0\x9f\xa5\xb3',b'Liliyaarts',b''
2022-05-07 14:51:07,"b'@3dv4rd_nft Want to collect this more than anything! I am out now and cant collect... could you airdrop me one, I w\xe2\x80\xa6 https://t.co/OX2bCH6ios'",b'IamtheAstra',b'Crypto de Janeiro | London'
2022-05-07 14:51:07,b'@CatfeeClub nice',b'nft_jayz',b'Moon'
2022-05-07 14:51:07,b'#2 Traded Collection (Last 15min):\n\nSongWaiMai NFT\nSales: 35\nUnique Buyers: 8\nAvg Price: 0.02 \xce\x9e\nLink: https://t.co/X2M7CmDDJJ',b'nftflooralerts',b''
2022-05-07 14:51:06,"b""Congrats CeCe Marie for being yesterday's \nCaption This Hustler WINNER!!\n$20 buckaroos coming your way!\n\nDoing ANOT\xe2\x80\xa6 https://t.co/6KiSC3OpQU""",b'TheMetaHustlers',b'Club Hustle'
2022-05-07 14:51:05,b'@WizKingNFT GM! Everything it\xe2\x80\x99s going to be ok\xf0\x9f\x91\x8d',b'Kuruma_NFT',"b'Los Angeles, CA'"
2022-05-07 14:51:05,b'@darwin_nft @FlipprTool @J777Crypto @JoleneAwesomey @Raj80207166 @DevrajM61577038 @ShivaKu24865857 i wantt thiss TOT',b'WajidAl83459219',"b'Tyler, TX '"
2022-05-07 14:51:04,"b'For the non top tier collections the #nft space has had a tough few weeks - at this rate, the @CryptoMories collab\xe2\x80\xa6 https://t.co/eeJ0caoI7y'",b'HorkosNFT',b''
2022-05-07 14:51:03,"b'@Moonsie_NFT @FlipprTool @J777Crypto @darwin_nft honestly, such a good project @SherryDimarzio @CureMalia\xe2\x80\xa6 https://t.co/O8LR3Tpq8g'",b'MansonJodan',b''
